Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Distance,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types
LPG,U-Haul,644 Main Ave SW,,Warren,OH,44483,,330-399-1351,E,,Public,"7am-7pm M-Th and Sat, 7am-8pm F, 9am-5pm Sun",Cash A D M V,,,,,,,,,,200-9,41.2311117,-80.8204044,2016-06-30,46864,2.72516,2017-02-22 17:53:43 UTC,P,,,,,,false,,
ELEC,JP Motors,3675 Frontage Rd,,Peru,IL,61354,,815-223-7000,E,,Private,,,,,,,1,,,,,200-8,41.3653071,-89.1573381,2016-08-03,47224,2.13483,2017-02-17 20:01:19 UTC,P,,,2012-01-31,,,,,J1772
ELEC,JP Motors,3675 Frontage Rd,,Peru,IL,61354,,815-223-7000,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,,,200-8,41.3653071,-89.1573381,2016-08-03,47223,2.13483,2017-02-17 20:01:19 UTC,P,,,2012-01-31,,,,,J1772 CHADEMO
LPG,Taylor Rental - Propane AutoGas,2224 State Rd 8,,Auburn,IN,46706,,260-837-8300,E,,Public - Card key after hours,"8am-5pm M-F, 24 hours daily with access card ; also accepts Clean Fuel USA card",Cash Checks A D M V Voyager,,,,,,,,,,200-9,41.3661393,-85.0859835,2016-08-03,75473,0.34101,2017-01-18 01:38:19 UTC,P,,,,,,true,,
CNG,"""O"" Ring Fueling Systems",228 Allegheny Blvd,Route 36 and 180.,Brookville,PA,15825,,814-590-4498  800-438-7912,E,,Public - Credit card at all times,24 hours daily; Also accepts GAIN Clean Fuel proprietary card,A D M V FuelMan Voyager Wright_Exp Comdata,,Q,3600,,,,,,,200-8,41.167067,-79.097072,2016-08-03,51882,1.53437,2017-01-18 01:39:55 UTC,P,,,2013-05-15,,HD,,,
LPG,"""O"" Ring Fueling Systems",228 Allegheny Blvd,Route 36 and 180.,Brookville,PA,15825,,814-590-4498  800-438-7912,E,,Public - Credit card at all times,24 hours daily,A D M V FuelMan Voyager Wright_Exp,,,,,,,,,,200-8,41.167067,-79.097072,2016-08-03,52042,1.53437,2017-01-18 01:39:55 UTC,P,,,,,,false,,
ELEC,Central Parking - 58 West 58th St- Station 2,58  W 58th St,,New York,NY,10019,,855-443-3873,E,,Public,24 hours daily,,,,,,1,,,GE WattStation,https://www.gewattstation.com,GPS,40.764655504,-73.9761005337,2017-02-23,72895,3.04884,2017-02-23 11:42:02 UTC,,,,,,,,,J1772
ELEC,Central Parking - 154 E 53rd St- Station 2,154  E 53rd St,,New York,NY,10022,,855-443-3873,E,,Public,24 hours daily,,,,,,1,,,GE WattStation,https://www.gewattstation.com,GPS,40.757807,-73.970226,2017-02-23,72904,3.48338,2017-02-23 11:42:08 UTC,,,,,,,,,J1772
ELEC,GMC Parking - 200 Cabrini Blvd - Station 1,200  Cabrini Blvd,,New York,NY,10033,,855-443-3873,E,,Public,24 hours daily,,,,,,1,,,GE WattStation,https://www.gewattstation.com,GPS,40.854575,-73.938954,2017-02-23,72906,3.49592,2017-02-23 11:42:09 UTC,,,,,,,,,J1772
ELEC,The Centra - Imperial Parking - Station 1,100  W 89th St,,New York,NY,10024,,855-443-3873,E,,Public,24 hours daily,,,,,,1,,,GE WattStation,https://www.gewattstation.com,GPS,40.7884204,-73.9710821,2017-02-23,72910,1.37534,2017-02-23 11:42:12 UTC,,,,,,,,,J1772
ELEC,Central Parking - 146 W 57th St - Station 2,146  W 57th St,,New York,NY,10019,,855-443-3873,E,,Public,24 hours daily,,,,,,1,,,GE WattStation,https://www.gewattstation.com,GPS,40.764609,-73.979542,2017-02-23,72915,3.07459,2017-02-23 11:42:13 UTC,,,,,,,,,J1772
ELEC, Imperial Garage - 300 W 55th St- Station 2,300  W 55th St,,New York,NY,10019,,855-443-3873,E,,Public,24 hours daily,,,,,,1,,,GE WattStation,https://www.gewattstation.com,GPS,40.765153,-73.984122,2017-02-23,72982,3.06702,2017-02-23 11:42:32 UTC,,,,,,,,,J1772
ELEC,Imperial Garage - 300 W 55th St- Station 1,300  W 55th St,,New York,NY,10019,,855-443-3873,E,,Public,24 hours daily,,,,,,1,,,GE WattStation,https://www.gewattstation.com,GPS,40.765153,-73.9843473056,2017-02-23,73020,3.0685,2017-02-23 11:42:45 UTC,,,,,,,,,J1772
ELEC,Coliseum Park Apts - Central Parking - Station 1,345  W 58th St,,New York,NY,10019,,855-443-3873,E,,Public,24 hours daily,,,,,,1,,,GE WattStation,https://www.gewattstation.com,GPS,40.768946,-73.98412,2017-02-23,73030,2.80515,2017-02-23 11:42:50 UTC,,,,,,,,,J1772
ELEC,Central Parking - 115 E 87th St -  Station 1,115  W 87th St,,New York,NY,10024,,855-443-3873,E,,Public,24 hours daily,,,,,,1,,,GE WattStation,https://www.gewattstation.com,GPS,40.787599,-73.972015,2017-02-23,73040,1.43816,2017-02-23 11:42:55 UTC,,,,,,,,,J1772
ELEC,Icon Parking - Tesla,207 W 52nd St,,New York,NY,10019,,212-247-4372  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,200-8,40.7627617,-73.9826664,2016-09-02,78087,3.22258,2017-01-18 01:40:54 UTC,P,,,2016-08-15,,,,,TESLA
ELEC,Quikpark - Tesla,251 W 62nd St,,New York,NY,10282,,212-247-9899  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,200-8,40.7736678,-73.9897882,2016-09-02,78091,2.51627,2017-01-18 01:40:56 UTC,P,,,2016-08-15,,,,,TESLA
ELEC,RapidPark - Tesla,600 Columbus Ave,,New York,NY,10128,,212-874-7086  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,200-9,40.7888674,-73.9708491,2016-09-02,78092,1.34296,2017-01-18 01:40:57 UTC,P,,,2016-08-15,,,,,TESLA
ELEC,iPark - Tesla,425 E 58th St,,New York,NY,10022,,212-838-4447  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,200-8,40.758438,-73.9609158,2016-09-02,78096,3.41774,2017-01-18 01:40:59 UTC,P,,,2016-08-15,,,,,TESLA
ELEC,iPark - Tesla,27 W 105th St,,New York,NY,10025,,212-666-7246  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,200-8,40.797771,-73.9614319,2016-09-02,78097,0.68208,2017-01-18 01:40:59 UTC,P,,,2016-08-15,,,,,TESLA
LPG,AmeriGas,1495 Rockdale Ln,,Stroudsburg,PA,18360,,570-421-7715,E,,Public - Call ahead,8am-4:30pm M-F,Cash Checks A D M V,,,,,,,,,,200-8,40.9745057,-75.2378525,2016-09-02,13490,3.62734,2017-01-18 01:42:17 UTC,P,,,,,,false,,
LPG,U-Haul,519 E Broad St,,Hazleton,PA,18201,,570-455-3273,E,,Public,"7am-7pm M-Th and Sat, 7am-8pm F, 9am-5pm Sun",Cash A D M V,,,,,,,,,,200-8,40.951693,-75.965337,2016-09-02,69637,2.06178,2017-01-18 01:43:16 UTC,P,,,,,,false,,
CNG,Rocky Mountain C-Stores - Parachute,201 Columbine Ct,Located near the Shell station on the north side of I-70 at the Parachute CO exit,Parachute,CO,81635,,970-285-7755,E,,Public - Credit card at all times,24 hours daily,A D M V Voyager Wright_Exp,,Q,3600,,,,,,,200-8,39.4535176,-108.0463122,2016-10-04,49543,1.50544,2017-01-18 01:43:57 UTC,P,,,2014-07-03,,HD,,,
CNG,CNG Fuel LLC,20511 Paint Blvd,"Route 66 in Shippenville, take exit 60 I-80.",Shippenville,PA,16254,,814-470-4264,E,,Public - Credit card at all times,24 hours daily,A D M V Voyager Wright_Exp,,Q,3600,,,,,,,200-8,41.2317759,-79.4307435,2016-09-02,53324,1.73861,2017-01-18 01:44:38 UTC,P,,,2014-04-28,,HD,,,
ELEC,BVSD,1001-1099 Birch St,BIRCH ELEM.; Near play structure,Broomfield,CO,80020,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.9309697,-105.0593242,2017-02-23,78538,0.08352,2017-02-23 09:02:39 UTC,,,,,,,,,J1772
ELEC,iPark - Tesla,200 E 94th St,,New York,NY,10128,,855-472-7569  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,200-8,40.7835297,-73.9499061,2016-10-04,78578,1.79569,2017-01-18 01:47:37 UTC,P,,,2016-09-01,,,,,TESLA
CNG,Palo CNG,12600 State Route 66,"Exit 64 off of I-80, follow RT 66 south less than a mile.",Clarion,PA,16214,,814-226-9410,E,,Public - Credit card at all times,24 hours daily; call station 814-226-9410 for Palo Fleet card; also accepts Palo Fleet card,A D M V FuelMan GasCard Voyager Wright_Exp FleetOne,,Q,3600,,,,,,,GPS,41.1729864,-79.3417786,2016-10-04,48908,2.02263,2017-01-18 01:48:30 UTC,P,,,2013-05-09,,HD,,,
LPG,Palo CNG,12600 State Route 66,"Exit 64 off of I-80, follow RT 66 south less than a mile.",Clarion,PA,16214,,814-226-9410,E,,Public - Credit card at all times,24 hours daily; Also accepts Palo Fleet card,A D M V FuelMan GasCard Voyager Wright_Exp FleetOne,,,,,,,,,,GPS,41.1729864,-79.3417786,2016-10-04,50099,2.02263,2017-01-18 01:48:30 UTC,P,,,,,,false,,
ELEC,Superior Marketplace,405 Center Dr,,Superior,CO,80027,,877-455-3833,E,,Public - Card key at all times,24 hours daily; EVgo network subscription and key fob required,,,,,,,2,,eVgo Network,https://www.evgonetwork.com/,GPS,39.9581832885742,-105.171592712402,2017-02-23,69501,3.12181,2017-02-23 11:21:10 UTC,,,,,,,,,CHADEMO J1772COMBO
ELEC,Jax Outdoor Gear - Lafayette,900-US 287,,Lafayette,CO,80026,,877-455-3833,E,,Public - Card key at all times,24 hours daily; EVgo network subscription and key fob required,,,,,,,2,,eVgo Network,https://www.evgonetwork.com/,GPS,39.9899597167969,-105.097816467285,2017-02-23,69502,4.51228,2017-02-23 11:21:11 UTC,,,,,,,,,CHADEMO J1772COMBO
ELEC,Holiday Inn - Bud Lake,1000 International Drive Budd Lake,,New York City,NY,07828,,877-455-3833,E,,Public - Card key at all times,24 hours daily; EVgo network subscription and key fob required,,,,,,,2,,eVgo Network,https://www.evgonetwork.com/,GPS,40.9087066650391,-74.724853515625,2017-02-23,76447,2.1523,2017-02-23 11:21:44 UTC,,,,,,,,,CHADEMO J1772COMBO
ELEC,Dunkin Donuts - West Orange,563 Northfield Ave,,West Orange,NJ,07052,,877-455-3833,E,,Public - Card key at all times,24 hours daily; EVgo network subscription and key fob required,,,,,,,2,,eVgo Network,https://www.evgonetwork.com/,GPS,40.770263671875,-74.2812805175781,2017-02-23,71462,4.63541,2017-02-23 11:23:04 UTC,,,,,,,,,CHADEMO J1772COMBO
ELEC,O'Meara Ford Center,400 W 104th Ave,,Northglenn,CO,80234,,,E,,Private,Service center use only,,,,,,1,,,,,200-8,39.8842114,-104.9915217,2016-11-02,63705,3.81768,2017-01-18 01:49:41 UTC,P,,,2014-08-01,,,,,J1772
ELEC,Colorado Mountain College - Glenwood Springs,815 Cooper St,,Glenwood Springs,CO,81601,,970-945-8691,E,,Public,5am-7pm daily,,,,,,1,,,,,GPS,39.54647,-107.323692,2016-11-02,64367,0.85479,2017-01-18 01:49:50 UTC,P,,,2014-09-01,,,,,J1772
LPG,Menards,500 Menard Dr,,Morris,IL,60450,,815-416-0219,E,,Public,"6:30am-10pm M-Sat, 8am-8pm Sun",Cash Checks A D M V,,,,,,,,,,GPS,41.388333,-88.427683,2016-11-02,50505,2.62015,2017-01-18 01:50:42 UTC,P,,,,,,true,,
E85,River Auto Truck Plaza,24001 Lorenzo Rd,I-55 Exit 240,Wilmington,IL,60481,,815-476-4271,E,,Public,24 hours daily,Cash A D M V,,,,,,,,,,200-8,41.3468018,-88.1944131,2016-11-02,32938,0.5634,2017-01-18 01:51:27 UTC,P,,,2008-03-25,,,,false,
ELEC,City of Lafayette - City Hall,1290 S Public Rd,,Lafayette,CO,80026,,303-665-5588,E,,Public,24 hours daily,,,,,,1,,,,,200-8,39.9874572,-105.0899833,2016-11-02,54071,4.25924,2017-01-18 01:51:39 UTC,LG,,,2013-10-31,,,,,J1772
ELEC,Town of Superior - Community Park,1500 Coalton Rd,Coalton Road and Community Park,Superior,CO,80027,,303-499-3675,E,,Public,24 hours daily,,,,,,1,,,,,200-8,39.9284098,-105.1484919,2016-11-02,38524,0.8472,2017-01-18 01:51:40 UTC,LG,,,2011-03-15,,,,,J1772
ELEC,Ruby Tuesday - Tesla,11 Ricky Ave,,Bloomsburg,PA,17815,,877-798-3762,E,,Public,24 hours daily; for Tesla use only,,,,,,,8,,Tesla,http://www.teslamotors.com/supercharger,200-9,41.0164106,-76.4918828,2016-11-02,79204,0.37819,2017-01-18 01:52:01 UTC,P,,,2016-10-01,,,,,TESLA
ELEC,HARVEST STATION,11830 Allison St,BUILDING 7000,Broomfield,CO,80020,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.908694,-105.08446,2017-02-23,79677,1.17212,2017-02-23 09:44:21 UTC,,,,,,,,,J1772
ELEC,Loews Regency - Tesla,540 Park Ave,,New York,NY,10065,,212-759-4100  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,200-9,40.764497,-73.9691467,2016-12-01,79764,3.01446,2017-01-18 01:53:25 UTC,P,,,2016-11-01,,,,,TESLA
ELEC,More Than Parking - Tesla,601 W 57th St,,New York,NY,10019,,212-575-5335  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,200-8,40.7708506,-73.9917321,2016-12-01,79763,2.72348,2017-01-18 01:53:26 UTC,P,,,2016-11-01,,,,,TESLA
ELEC,Icon Parking - Tesla,35-39 E 61st St,,New York,NY,10021,,212-980-3057  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,200-8,40.7647147,-73.9696994,2016-12-01,79765,3.00282,2017-01-18 01:53:50 UTC,P,,,2016-11-01,,,,,TESLA
ELEC,BEAM CHARGING,776 Avenue of the Americas,"777 SIXTH AVE; Enter parking garage on 26th Ave, between 6th ave and Broadway (North Side). See valet attendant to use charging station.",New York,NY,10001,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.7449139,-73.9910276,2017-02-23,80061,4.50948,2017-02-23 10:06:23 UTC,,,,,,,,,J1772
ELEC,Courtyard Marriott - Tesla,14355 Orchard Pkwy,,Westminster,CO,80023,,720-639-7701  877-798-3752,E,,Public,24 hours daily; for Tesla use only; for guest use only,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,200-8,39.9574959,-104.9938774,2017-01-11,80399,1.20758,2017-01-18 01:53:54 UTC,P,,,2016-12-15,,,,,TESLA
ELEC,Colorado Mountain College - Glenwood Springs,1402 Blake Ave,,Glenwood Springs,CO,81601,,970-945-7486,E,,Public,8am-5pm daily,,,,,,2,,,,,200-8,39.5388228,-107.3218704,2017-01-11,79412,1.39539,2017-01-18 01:54:56 UTC,P,,,2016-10-27,,,,,J1772
ELEC,Colorado Mountain College - Vail Valley,150 Miller Ranch Rd,,Edwards,CO,81632,,970-569-2900,E,,Public,8am-5pm daily,,,,,,2,,,,,200-8,39.646045,-106.587508,2017-01-11,79410,2.6138,2017-01-18 01:54:58 UTC,P,,,2016-10-27,,,,,J1772
ELEC,iPark - Tesla,200 E 70th St,,Manhattan,NY,10021,,212-535-5908  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,200-8,40.7679826,-73.9614174,2017-01-11,80340,2.7531,2017-01-18 01:55:05 UTC,P,,,2016-12-15,,,,,TESLA
ELEC,GMC Parking - Tesla,111 E 82nd St,,New York,NY,10065,,212-288-9645  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,200-8,40.7773122,-73.9583726,2017-01-11,80332,2.11451,2017-01-18 01:55:11 UTC,P,,,2016-12-15,,,,,TESLA
E85,A Stop 24 - Aurora Co-op,1320 L Rd,,York,NE,68847,,402-362-3994,E,,Public - Credit card at all times,24 hours daily; Also accepts Aurora Local Co-op card,A D M V,,,,,,,,,,200-8,40.6901034,-99.0677912,2017-01-11,38499,0.69708,2017-01-18 01:55:32 UTC,P,,,2011-03-01,,,,true,
ELEC,IBEW Local 573,4550 Research Pkwy NW,,Warren,OH,44483,,330-394-3606,E,,Public,24 hours daily,,,,,,1,,,,,200-8,41.283097,-80.824945,2017-01-11,80617,0.87301,2017-01-18 01:55:36 UTC,P,,,2013-10-01,,,,,J1772
E85,Youngstown Air Reserve Station,3976 King Graves Rd,,Vienna,OH,44473,,,E,,Private - Government only,,,,,,,,,,,,200-8,41.2721393,-80.675228,2017-01-11,41745,0.53684,2017-01-18 01:55:55 UTC,FG,5,Department of Air Force,2011-03-15,,,,false,
BD,Youngstown Air Reserve Station,3976 King Graves Rd,,Vienna,OH,44473,,,E,,Private - Government only,,,B20,,,,,,,,,200-8,41.2721393,-80.675228,2017-01-11,48474,0.53684,2017-01-18 01:55:55 UTC,FG,5,Department of Air Force,2012-08-01,,,,,
LPG,AmeriGas,2180 E Main St,,Green River,UT,84525,,435-564-3576,E,,Public - Call ahead,8am-5pm M-F,Cash D M V,,,,,,,,,,200-8,38.9926078,-110.138321,2016-12-01,71979,2.86432,2017-01-18 01:56:46 UTC,P,,,,,,false,,
ELEC,ESSEX COUNTY,560 Northfield Ave,TURTLE BACK ZOO; Located on parking deck #2,West Orange,NJ,07052,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.7680198,-74.2815365,2017-02-23,72644,4.79202,2017-02-23 09:09:58 UTC,,,,,,,,,J1772
ELEC,Imperial Garage - 340 East 34th St - Station 1,342  E 34th St,,New York,NY,10016,,855-443-3873,E,,Public,24 hours daily,,,,,,1,,,GE WattStation,https://www.gewattstation.com,GPS,40.7440113,-73.9741155,2017-02-23,72817,4.46104,2017-02-23 11:44:34 UTC,,,,,,,,,J1772
ELEC,GMC - 8 E 83RD ST-STATION 2,8  E 83rd St,,New York,NY,10028,,855-443-3873,E,,Public,24 hours daily,,,,,,1,,,GE WattStation,https://www.gewattstation.com,GPS,40.7790291,-73.9609047,2017-02-23,72927,1.98562,2017-02-23 11:45:18 UTC,,,,,,,,,J1772
ELEC,CENTRAL PARKING - STATION 2,345  W 58th St,,New York,NY,10019,,855-443-3873,E,,Public,24 hours daily,,,,,,1,,,GE WattStation,https://www.gewattstation.com,GPS,40.768946,-73.98415,2017-02-23,72950,2.80535,2017-02-23 11:45:32 UTC,,,,,,,,,J1772
ELEC,Thayer Nissan,18039 N Dixie Hwy,,Bowling Green,OH,43402,,419-353-5271,E,,Private,,,,,,,1,,,,,200-8,41.4153885,-83.6508068,2016-03-07,45717,4.33484,2017-02-17 19:58:00 UTC,P,,,2012-01-31,,,,,J1772
ELEC,Thayer Nissan,18039 N Dixie Hwy,,Bowling Green,OH,43402,,419-353-5271,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,,,200-8,41.4153885,-83.6508068,2016-03-07,45716,4.33484,2017-02-17 19:58:00 UTC,P,,,2012-01-31,,,,,J1772
E85,Speedway #3682,7966 Darrow Rd,,Twinsburg,OH,44087,,330-425-1229,E,,Public,24 hours daily,Cash A D M V Voyager Wright_Exp,,,,,,,,,,200-8,41.282358,-81.441393,2016-03-07,52698,0.79958,2017-02-14 18:27:52 UTC,P,,,2013-08-15,,,,false,
E85,Speedway #2907,579 S Hermitage Rd,,Hermitage,PA,16148,,724-981-1380,E,,Public,24 hours daily,Cash A D M V Voyager Wright_Exp,,,,,,,,,,200-8,41.2260109,-80.4516767,2016-03-07,60567,2.00939,2017-02-14 18:27:41 UTC,P,,,2014-01-21,,,,false,
E85,Speedway #3408,9191 Royalton Rd,,North Royalton,OH,44133,,440-237-1212,E,,Public,24 hours daily,Cash A D M V Voyager Wright_Exp,,,,,,,,,,GPS,41.312557,-81.754611,2016-03-07,60559,0.55423,2017-02-14 18:27:39 UTC,P,,,2014-02-26,,,,false,
ELEC,City of Oberlin,273 S Main St,Located behind McDonald's at the Corner of S Main St and Edision St,Oberlin,OH,44074,,440-775-7286,P,2016-09-01,PLANNED - not yet accessible (Public),24 hours daily; no overnight parking,,,,,,2,,,,,200-8,41.2853118,-82.2175965,2016-03-07,73843,2.34231,2017-02-22 22:33:12 UTC,LG,,,,,,,,J1772
ELEC,Walmart 4255 Elyria,1000 Chestnut Commons Dr.,,Elyria,OH,44035,,877-455-3833,E,,Public - Card key at all times,24 hours daily; EVgo network subscription and key fob required,,,,,,1,2,,eVgo Network,https://www.evgonetwork.com/,GPS,41.3504409790039,-82.0677947998047,2017-02-23,71174,2.49599,2017-02-23 11:22:48 UTC,,,,,,,,,CHADEMO J1772COMBO J1772
ELEC,Walmart 3250 Aurora,7235 Market Place Drive,,Aurora,OH,44202,,877-455-3833,E,,Public - Card key at all times,24 hours daily; EVgo network subscription and key fob required,,,,,,1,2,,eVgo Network,https://www.evgonetwork.com/,GPS,41.3510589599609,-81.389778137207,2017-02-23,71231,4.1014,2017-02-23 11:22:52 UTC,,,,,,,,,CHADEMO J1772COMBO J1772
ELEC,Quik Park - Tesla,808 Columbus Ave,,New York,NY,10025,,212-352-0514  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,200-9,40.7946583,-73.9666277,2016-04-04,74459,0.91553,2017-01-18 02:00:52 UTC,P,,,2016-01-01,,,,,TESLA
ELEC,Icon Parking - Tesla,330 W 58th St,,New York,NY,10019,,212-245-9634  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,200-9,40.7677126,-73.9836472,2016-04-04,74443,2.88721,2017-01-18 02:00:53 UTC,P,,,2016-01-01,,,,,TESLA
ELEC,Icon Parking - Tesla,100 Riverside Blvd,,New York,NY,10024,,212-724-0107  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,200-8,40.787014,-73.980841,2016-04-04,74435,1.53634,2017-01-18 02:00:54 UTC,P,,,2016-01-01,,,,,TESLA
ELEC,Flatiron Crossing,1 W Flatiron Crossing Dr,,Broomfield,CO,80021,,877-455-3833,E,,Public - Card key at all times,24 hours daily; EVgo network subscription and key fob required,,,,,,1,,,eVgo Network,https://www.evgonetwork.com/,GPS,39.9316291809082,-105.13516998291,2017-02-23,71361,0.92634,2017-02-23 11:15:37 UTC,,,,,,,,,J1772
ELEC,Superior Marketplace,405 Center Dr,,Superior,CO,80027,,877-455-3833,E,,Public - Card key at all times,24 hours daily; EVgo network subscription and key fob required,,,,,,1,,,eVgo Network,https://www.evgonetwork.com/,GPS,39.9581832885742,-105.171592712402,2017-02-23,69295,3.12181,2017-02-23 11:15:40 UTC,,,,,,,,,J1772
ELEC,Livingston Mall,112 Eisenhower Parkway,,Livingston,NJ,07039,,877-455-3833,E,,Public - Card key at all times,24 hours daily; EVgo network subscription and key fob required,,,,,,1,,,eVgo Network,https://www.evgonetwork.com/,GPS,40.776237487793,-74.3552017211914,2017-02-23,70804,4.69327,2017-02-23 11:15:48 UTC,,,,,,,,,J1772
ELEC,Walmart 2313 Streetsboro,905 Singletary Drive,,Streetsboro,OH,44241,,877-455-3833,E,,Public - Card key at all times,24 hours daily; EVgo network subscription and key fob required,,,,,,1,2,,eVgo Network,https://www.evgonetwork.com/,GPS,41.2519798278809,-81.3619384765625,2017-02-23,71565,2.71285,2017-02-23 11:23:03 UTC,,,,,,,,,CHADEMO J1772COMBO J1772
ELEC,Nissan of Manhattan,662 11th Ave,,New York,NY,10036,,212-459-1500,E,,Private,,,,,,,1,,,,,200-8,40.7640743,-73.9956792,2016-04-04,44173,3.21711,2017-02-17 19:57:31 UTC,P,,,2016-03-01,,,,,J1772
ELEC,Nissan of Manhattan,662 11th Ave,,New York,NY,10036,,212-459-1500,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,,,200-8,40.7640743,-73.9956792,2016-04-04,44172,3.21711,2017-02-17 19:57:31 UTC,P,,,2016-03-01,,,,,J1772
E85,United Farmers Mercantile Co-op,203 W Oak,,Red Oak,IA,51566,,712-623-5453,E,,Public - Credit card after hours,"5am-8pm M-F, 6am-10pm Sat-Sun",Cash A D M V Voyager Wright_Exp,,,,,,,,,,200-8,41.0167193,-95.2328512,2016-04-06,32906,1.50625,2017-01-18 02:01:10 UTC,P,,,2008-02-15,,,,false,
CNG,City of New York - Central Park,86th St Transverse,Central Park.,New York,NY,10024,,,E,,Private - Government only,,,,Q,3000 3600,,,,,,,GPS,40.783425,-73.96685,2016-04-04,30835,1.69247,2017-01-18 02:01:18 UTC,LG,,,2007-05-15,,LD,,,
ELEC,Waldorf Astoria - Tesla,301 Park Ave,,New York,NY,10022,,212-355-3000  877-798-3752,E,,Public - Call ahead,24 hours daily; for Tesla guest use only; see valet for access,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,200-8,40.75652,-73.9734057,2016-04-04,67756,3.59282,2017-01-18 02:01:24 UTC,P,,,2015-04-01,,,,,TESLA
BD,Cobb Oil Key Troll,2190 250th St,,Washington,IA,52353,,319-694-2200,E,,Public - Card key at all times,24 hours daily; contact station to arrange for card key,,B20 in summer,,,,,,,,,200-8,41.2939019,-91.7179515,2016-04-06,46335,3.37712,2017-01-18 02:01:25 UTC,P,,,2007-06-15,,,,,
E85,Aurora Co-op - Service Center,1318 M St,At 13th Street.,Aurora,NE,68818,,402-694-6973,E,,Public - Credit card after hours,"7am-6pm M-F, 7am-4pm Sat; Also accepts Aurora Local Co-op card",Cash Checks A D M V FuelMan GasCard Voyager Wright_Exp,,,,,,,,,,200-8,40.8684215,-98.0001762,2016-04-04,26845,4.2867,2017-01-18 02:01:33 UTC,P,,,2005-04-15,,,,false,
CNG,Con Edison - W 29th St Service Center,281 11th Ave,"In Manhattan, W 29th Street and 12th Avenue.",New York,NY,10001,,212-643-3054,E,,Public - Card key at all times,24 hours daily; call 718-204-4048 to arrange for card key,,,Q,3600,,,,,,,200-8,40.7528859,-74.005797,2017-02-01,124,4.0557,2017-02-01 20:08:27 UTC,T,,,2014-05-01,,MD,,,
E85,U-Stop,6600 N 84th St,At intersection of 84th and Highway 6.,Lincoln,NE,68507,,402-466-5593,E,,Public,24 hours daily,Cash Checks A D M V Voyager Wright_Exp,,,,,,,,,,200-8,40.8747758,-96.6057242,2017-01-11,50335,3.8878,2017-01-18 02:02:56 UTC,P,,,2012-11-15,,,,true,
